0,1,2,3,4,5
"('ecoinvent-3.4-biosphere', '794a9d6b-1ed0-486b-a6a9-d8a575c0aa9a')",Fosetyl,Fosetyl,C2H6O3P+,109.04,-0.0
"('ecoinvent-3.4-biosphere', '794a9d6b-1ed0-486b-a6a9-d8a575c0aa9a')",Fosetyl,Fosetyl,C2H6O3P+,109.04,-0.0
"('ecoinvent-3.4-biosphere', '794a9d6b-1ed0-486b-a6a9-d8a575c0aa9a')",Fosetyl,Fosetyl,C2H6O3P+,109.04,-0.0
"('ecoinvent-3.4-biosphere', 'c2fa3c88-ff02-5b95-8f4a-8fa1e5183873')",Oxygen,Oxygen,O2,31.999,
"('ecoinvent-3.4-biosphere', 'c2fa3c88-ff02-5b95-8f4a-8fa1e5183873')",Oxygen,Oxygen,O2,31.999,
"('ecoinvent-3.4-biosphere', 'c2fa3c88-ff02-5b95-8f4a-8fa1e5183873')",Oxygen,Oxygen,O2,31.999,
"('ecoinvent-3.4-biosphere', 'd3f6f514-41e1-4b24-aa56-7d403839a4dd')",2-Methyl-1-propanol,2-Methyl-1-propanol,C4H10O,74.12,
"('ecoinvent-3.4-biosphere', 'd3f6f514-41e1-4b24-aa56-7d403839a4dd')",2-Methyl-1-propanol,2-Methyl-1-propanol,C4H10O,74.12,
"('ecoinvent-3.4-biosphere', 'd3f6f514-41e1-4b24-aa56-7d403839a4dd')",2-Methyl-1-propanol,2-Methyl-1-propanol,C4H10O,74.12,
"('ecoinvent-3.4-biosphere', '0dc0bbb0-1141-4dff-b6a2-8bd5368e14af')",Iron,Iron,Fe,55.84,-4.282654305987987e-15
"('ecoinvent-3.4-biosphere', '0dc0bbb0-1141-4dff-b6a2-8bd5368e14af')",Iron,Iron,Fe,55.84,-4.282654305987987e-15
"('ecoinvent-3.4-biosphere', '0dc0bbb0-1141-4dff-b6a2-8bd5368e14af')",Iron,Iron,Fe,55.84,-4.282654305987987e-15
"('ecoinvent-3.4-biosphere', '33fd8342-58e7-45c9-ad92-0951c002c403')","Iron, ion",Iron,Fe,55.84,-4.282654305987987e-15
"('ecoinvent-3.4-biosphere', '33fd8342-58e7-45c9-ad92-0951c002c403')","Iron, ion",Iron,Fe,55.84,-4.282654305987987e-15
"('ecoinvent-3.4-biosphere', '33fd8342-58e7-45c9-ad92-0951c002c403')","Iron, ion",Iron,Fe,55.84,-4.282654305987987e-15
"('ecoinvent-3.4-biosphere', 'e79e03c3-5b19-45f6-b3f3-bf710c6663d2')",Nitrogen fluoride,Nitrogen fluoride,F3N,71.002,
"('ecoinvent-3.4-biosphere', 'e79e03c3-5b19-45f6-b3f3-bf710c6663d2')",Nitrogen fluoride,Nitrogen fluoride,F3N,71.002,
"('ecoinvent-3.4-biosphere', 'e79e03c3-5b19-45f6-b3f3-bf710c6663d2')",Nitrogen fluoride,Nitrogen fluoride,F3N,71.002,
"('ecoinvent-3.4-biosphere', 'fb353f43-7c91-4877-999a-b40db6cb7a8e')",Trimethylamine,Trimethylamine,C3H9N,59.11,
"('ecoinvent-3.4-biosphere', 'fb353f43-7c91-4877-999a-b40db6cb7a8e')",Trimethylamine,Trimethylamine,C3H9N,59.11,
"('ecoinvent-3.4-biosphere', 'fb353f43-7c91-4877-999a-b40db6cb7a8e')",Trimethylamine,Trimethylamine,C3H9N,59.11,
"('ecoinvent-3.4-biosphere', '5dfb74d2-fa15-4f2d-bf7c-5aa45a41ec7f')","Methane, chlorotrifluoro-, CFC-13",chlorotrifluoroMethane,CClF3,104.46,
"('ecoinvent-3.4-biosphere', '5dfb74d2-fa15-4f2d-bf7c-5aa45a41ec7f')","Methane, chlorotrifluoro-, CFC-13",chlorotrifluoroMethane,CClF3,104.46,
"('ecoinvent-3.4-biosphere', '5dfb74d2-fa15-4f2d-bf7c-5aa45a41ec7f')","Methane, chlorotrifluoro-, CFC-13",chlorotrifluoroMethane,CClF3,104.46,
"('ecoinvent-3.4-biosphere', '9f550c00-0f0f-45e7-a29c-a450752d4c7a')",Monoethanolamine,Monoethanolamine,C2H7NO,61.08,
"('ecoinvent-3.4-biosphere', '9f550c00-0f0f-45e7-a29c-a450752d4c7a')",Monoethanolamine,Monoethanolamine,C2H7NO,61.08,
"('ecoinvent-3.4-biosphere', '9f550c00-0f0f-45e7-a29c-a450752d4c7a')",Monoethanolamine,Monoethanolamine,C2H7NO,61.08,
"('ecoinvent-3.4-biosphere', '16176f2c-6c9e-447b-99fb-e2f1d651c849')",Diborane,Diborane,B2H6,27.67,
"('ecoinvent-3.4-biosphere', '16176f2c-6c9e-447b-99fb-e2f1d651c849')",Diborane,Diborane,B2H6,27.67,
"('ecoinvent-3.4-biosphere', '16176f2c-6c9e-447b-99fb-e2f1d651c849')",Diborane,Diborane,B2H6,27.67,
"('ecoinvent-3.4-biosphere', '44b7826f-6f4c-44f3-81eb-ad3426073fae')",Dicamba,Dicamba,C8H6Cl2O3,221.03,
"('ecoinvent-3.4-biosphere', '44b7826f-6f4c-44f3-81eb-ad3426073fae')",Dicamba,Dicamba,C8H6Cl2O3,221.03,
"('ecoinvent-3.4-biosphere', '44b7826f-6f4c-44f3-81eb-ad3426073fae')",Dicamba,Dicamba,C8H6Cl2O3,221.03,
"('ecoinvent-3.4-biosphere', '10319ea8-90db-4340-be33-b7182dca01db')",Tungsten,Tungsten,W,183.84,
"('ecoinvent-3.4-biosphere', '10319ea8-90db-4340-be33-b7182dca01db')",Tungsten,Tungsten,W,183.84,
"('ecoinvent-3.4-biosphere', '10319ea8-90db-4340-be33-b7182dca01db')",Tungsten,Tungsten,W,183.84,
"('ecoinvent-3.4-biosphere', '14a8c75b-9985-4009-bf45-dc6d3bb4e52e')",Propionic acid,Propionic acid,C3H6O2,74.08,
"('ecoinvent-3.4-biosphere', '14a8c75b-9985-4009-bf45-dc6d3bb4e52e')",Propionic acid,Propionic acid,C3H6O2,74.08,
"('ecoinvent-3.4-biosphere', '14a8c75b-9985-4009-bf45-dc6d3bb4e52e')",Propionic acid,Propionic acid,C3H6O2,74.08,
"('ecoinvent-3.4-biosphere', '28bca51a-6cc7-46af-961a-fd2b675a1376')",Sulfate,Sulfate,O4S-2,96.07,
"('ecoinvent-3.4-biosphere', '28bca51a-6cc7-46af-961a-fd2b675a1376')",Sulfate,Sulfate,O4S-2,96.07,
"('ecoinvent-3.4-biosphere', '28bca51a-6cc7-46af-961a-fd2b675a1376')",Sulfate,Sulfate,O4S-2,96.07,
"('ecoinvent-3.4-biosphere', '7ce704ce-2a44-448b-b198-f00bf5928b4b')",Nitrogen,Nitrogen,N2,28.014,
"('ecoinvent-3.4-biosphere', '7ce704ce-2a44-448b-b198-f00bf5928b4b')",Nitrogen,Nitrogen,N2,28.014,
"('ecoinvent-3.4-biosphere', '7ce704ce-2a44-448b-b198-f00bf5928b4b')",Nitrogen,Nitrogen,N2,28.014,
"('ecoinvent-3.4-biosphere', '7e7039a1-6186-4ef6-a7e6-d135b7fe5601')",Diethylamine,Diethylamine,C4H11N,73.14,
"('ecoinvent-3.4-biosphere', '7e7039a1-6186-4ef6-a7e6-d135b7fe5601')",Diethylamine,Diethylamine,C4H11N,73.14,
"('ecoinvent-3.4-biosphere', '7e7039a1-6186-4ef6-a7e6-d135b7fe5601')",Diethylamine,Diethylamine,C4H11N,73.14,
"('ecoinvent-3.4-biosphere', '2563243b-9991-4fb4-bfe7-4239c25de7db')",Methyl formate,Methyl formate,C2H4O2,60.05,
"('ecoinvent-3.4-biosphere', '2563243b-9991-4fb4-bfe7-4239c25de7db')",Methyl formate,Methyl formate,C2H4O2,60.05,
"('ecoinvent-3.4-biosphere', '2563243b-9991-4fb4-bfe7-4239c25de7db')",Methyl formate,Methyl formate,C2H4O2,60.05,
"('ecoinvent-3.4-biosphere', '7cd1d217-70a7-4452-abc4-3b1100763d6d')","Gold, Au 1.3E-4%, Ag 4.6E-5%, in ore, in ground",Gold,Au,196.96657,
"('ecoinvent-3.4-biosphere', '7cd1d217-70a7-4452-abc4-3b1100763d6d')","Gold, Au 1.3E-4%, Ag 4.6E-5%, in ore, in ground",Gold,Au,196.96657,
"('ecoinvent-3.4-biosphere', '7cd1d217-70a7-4452-abc4-3b1100763d6d')","Gold, Au 1.3E-4%, Ag 4.6E-5%, in ore, in ground",Gold,Au,196.96657,
"('ecoinvent-3.4-biosphere', 'f7553ef8-e4f3-4b9c-98be-81fa36315648')",Acetonitrile,Acetonitrile,C2H3N,41.05,
"('ecoinvent-3.4-biosphere', 'f7553ef8-e4f3-4b9c-98be-81fa36315648')",Acetonitrile,Acetonitrile,C2H3N,41.05,
"('ecoinvent-3.4-biosphere', 'f7553ef8-e4f3-4b9c-98be-81fa36315648')",Acetonitrile,Acetonitrile,C2H3N,41.05,
"('ecoinvent-3.4-biosphere', '4a1542d8-5f0e-488e-90d1-658d40c41695')","Phthalate, dimethyl-",dimethylPhthalate,C10H10O4,194.18,
"('ecoinvent-3.4-biosphere', '4a1542d8-5f0e-488e-90d1-658d40c41695')","Phthalate, dimethyl-",dimethylPhthalate,C10H10O4,194.18,
"('ecoinvent-3.4-biosphere', '4a1542d8-5f0e-488e-90d1-658d40c41695')","Phthalate, dimethyl-",dimethylPhthalate,C10H10O4,194.18,
"('ecoinvent-3.4-biosphere', '0d9f52b2-f2d5-46a3-90a3-e22ef252cc37')",Strontium,Strontium,Sr,87.62,
"('ecoinvent-3.4-biosphere', '0d9f52b2-f2d5-46a3-90a3-e22ef252cc37')",Strontium,Strontium,Sr,87.62,
"('ecoinvent-3.4-biosphere', '0d9f52b2-f2d5-46a3-90a3-e22ef252cc37')",Strontium,Strontium,Sr,87.62,
"('ecoinvent-3.4-biosphere', 'e54cd899-0a5e-46b6-a43d-d555ac0af682')",Barite,Barite,BaO4S,233.39,
"('ecoinvent-3.4-biosphere', 'e54cd899-0a5e-46b6-a43d-d555ac0af682')",Barite,Barite,BaO4S,233.39,
"('ecoinvent-3.4-biosphere', 'e54cd899-0a5e-46b6-a43d-d555ac0af682')",Barite,Barite,BaO4S,233.39,
"('ecoinvent-3.4-biosphere', '745503c2-768d-4f2c-b63c-bb75c1c5419c')",Heptane,Heptane,C7H16,100.2,
"('ecoinvent-3.4-biosphere', '745503c2-768d-4f2c-b63c-bb75c1c5419c')",Heptane,Heptane,C7H16,100.2,
"('ecoinvent-3.4-biosphere', '745503c2-768d-4f2c-b63c-bb75c1c5419c')",Heptane,Heptane,C7H16,100.2,
"('ecoinvent-3.4-biosphere', '4e054ec3-6e16-4544-8ef8-69b22414adf6')",Benzo(a)pyrene,Benzo(a)pyrene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', '4e054ec3-6e16-4544-8ef8-69b22414adf6')",Benzo(a)pyrene,Benzo(a)pyrene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', '4e054ec3-6e16-4544-8ef8-69b22414adf6')",Benzo(a)pyrene,Benzo(a)pyrene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', 'c8de8312-39d5-4d3f-aba2-4daf8572738b')",Propylamine,Propylamine,C3H9N,59.11,
"('ecoinvent-3.4-biosphere', 'c8de8312-39d5-4d3f-aba2-4daf8572738b')",Propylamine,Propylamine,C3H9N,59.11,
"('ecoinvent-3.4-biosphere', 'c8de8312-39d5-4d3f-aba2-4daf8572738b')",Propylamine,Propylamine,C3H9N,59.11,
"('ecoinvent-3.4-biosphere', '52a00fec-4289-485c-a56e-380de43e1b97')",Trifloxystrobin,Trifloxystrobin,C20H19F3N2O4,408.4,
"('ecoinvent-3.4-biosphere', '52a00fec-4289-485c-a56e-380de43e1b97')",Trifloxystrobin,Trifloxystrobin,C20H19F3N2O4,408.4,
"('ecoinvent-3.4-biosphere', '52a00fec-4289-485c-a56e-380de43e1b97')",Trifloxystrobin,Trifloxystrobin,C20H19F3N2O4,408.4,
"('ecoinvent-3.4-biosphere', 'e1da7e11-cc2c-4ea2-a42a-bf558150014b')","Carbon monoxide, from soil or biomass stock",Carbon monoxide,CO,28.01,
"('ecoinvent-3.4-biosphere', 'e1da7e11-cc2c-4ea2-a42a-bf558150014b')","Carbon monoxide, from soil or biomass stock",Carbon monoxide,CO,28.01,
"('ecoinvent-3.4-biosphere', 'e1da7e11-cc2c-4ea2-a42a-bf558150014b')","Carbon monoxide, from soil or biomass stock",Carbon monoxide,CO,28.01,
"('ecoinvent-3.4-biosphere', 'b268aafb-2e5a-4bb1-a3ab-37f378ee8090')",Phosmet,Phosmet,C11H12NO4PS2,317.3,-0.0
"('ecoinvent-3.4-biosphere', 'b268aafb-2e5a-4bb1-a3ab-37f378ee8090')",Phosmet,Phosmet,C11H12NO4PS2,317.3,-0.0
"('ecoinvent-3.4-biosphere', 'b268aafb-2e5a-4bb1-a3ab-37f378ee8090')",Phosmet,Phosmet,C11H12NO4PS2,317.3,-0.0
"('ecoinvent-3.4-biosphere', '4b8ac2cb-3fa6-4047-a9ab-183d9e63ccac')","Pd, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",Pd,Pd,106.42,
"('ecoinvent-3.4-biosphere', '4b8ac2cb-3fa6-4047-a9ab-183d9e63ccac')","Pd, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",Pd,Pd,106.42,
"('ecoinvent-3.4-biosphere', '4b8ac2cb-3fa6-4047-a9ab-183d9e63ccac')","Pd, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",Pd,Pd,106.42,
"('ecoinvent-3.4-biosphere', 'a1201fc1-a799-4832-940b-a0b247f2cf42')",Metribuzin,Metribuzin,C8H14N4OS,214.29,
"('ecoinvent-3.4-biosphere', 'a1201fc1-a799-4832-940b-a0b247f2cf42')",Metribuzin,Metribuzin,C8H14N4OS,214.29,
"('ecoinvent-3.4-biosphere', 'a1201fc1-a799-4832-940b-a0b247f2cf42')",Metribuzin,Metribuzin,C8H14N4OS,214.29,
"('ecoinvent-3.4-biosphere', '3563bb9d-4020-4635-890b-6de95036911f')",Fluazifop-p-butyl,Fluazifop-p-butyl,C19H20F3NO4,383.4,
"('ecoinvent-3.4-biosphere', '3563bb9d-4020-4635-890b-6de95036911f')",Fluazifop-p-butyl,Fluazifop-p-butyl,C19H20F3NO4,383.4,
"('ecoinvent-3.4-biosphere', '3563bb9d-4020-4635-890b-6de95036911f')",Fluazifop-p-butyl,Fluazifop-p-butyl,C19H20F3NO4,383.4,
"('ecoinvent-3.4-biosphere', '381a22c9-3722-4378-810d-86958f7b6d32')",Cobalt,Cobalt,Co,58.93319,-1.944749514845395e-12
"('ecoinvent-3.4-biosphere', '381a22c9-3722-4378-810d-86958f7b6d32')",Cobalt,Cobalt,Co,58.93319,-1.944749514845395e-12
"('ecoinvent-3.4-biosphere', '381a22c9-3722-4378-810d-86958f7b6d32')",Cobalt,Cobalt,Co,58.93319,-1.944749514845395e-12
"('ecoinvent-3.4-biosphere', '35357464-0d86-4bbd-940f-7d0dd8e5df57')",Benzo(b)fluoranthene,Benzo(b)fluoranthene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', '35357464-0d86-4bbd-940f-7d0dd8e5df57')",Benzo(b)fluoranthene,Benzo(b)fluoranthene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', '35357464-0d86-4bbd-940f-7d0dd8e5df57')",Benzo(b)fluoranthene,Benzo(b)fluoranthene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', '5f1d740e-804d-4080-8ef9-aeaa0d8e1115')","Tantalum, 81.9% in tantalite, 1.6E-4% in crude ore, in ground",Tantalum,Ta,180.9479,
"('ecoinvent-3.4-biosphere', '5f1d740e-804d-4080-8ef9-aeaa0d8e1115')","Tantalum, 81.9% in tantalite, 1.6E-4% in crude ore, in ground",Tantalum,Ta,180.9479,
"('ecoinvent-3.4-biosphere', '5f1d740e-804d-4080-8ef9-aeaa0d8e1115')","Tantalum, 81.9% in tantalite, 1.6E-4% in crude ore, in ground",Tantalum,Ta,180.9479,
"('ecoinvent-3.4-biosphere', 'a4f6341b-1762-4222-9024-bfd91f63588f')","AOX, Adsorbable Organic Halogen as Cl",AOX,C19H30O2,290.4,
"('ecoinvent-3.4-biosphere', 'a4f6341b-1762-4222-9024-bfd91f63588f')","AOX, Adsorbable Organic Halogen as Cl",AOX,C19H30O2,290.4,
"('ecoinvent-3.4-biosphere', 'a4f6341b-1762-4222-9024-bfd91f63588f')","AOX, Adsorbable Organic Halogen as Cl",AOX,C19H30O2,290.4,
"('ecoinvent-3.4-biosphere', 'b8c794de-ac20-47f6-ae87-84d91e95da93')","Sulfate, ion",Sulfate,O4S-2,96.07,
"('ecoinvent-3.4-biosphere', 'b8c794de-ac20-47f6-ae87-84d91e95da93')","Sulfate, ion",Sulfate,O4S-2,96.07,
"('ecoinvent-3.4-biosphere', 'b8c794de-ac20-47f6-ae87-84d91e95da93')","Sulfate, ion",Sulfate,O4S-2,96.07,
"('ecoinvent-3.4-biosphere', 'c864aa15-0abc-41ad-9889-348106e485d8')",Lead,Lead,Pb,207.0,-1.1855254708054443e-13
"('ecoinvent-3.4-biosphere', 'c864aa15-0abc-41ad-9889-348106e485d8')",Lead,Lead,Pb,207.0,-1.1855254708054443e-13
"('ecoinvent-3.4-biosphere', 'c864aa15-0abc-41ad-9889-348106e485d8')",Lead,Lead,Pb,207.0,-1.1855254708054443e-13
"('ecoinvent-3.4-biosphere', '127ff74d-018b-43b9-8a4e-fb5577d5ee5a')","Ethene, chloro-",chloroEthene,C2H3Cl,62.5,
"('ecoinvent-3.4-biosphere', '127ff74d-018b-43b9-8a4e-fb5577d5ee5a')","Ethene, chloro-",chloroEthene,C2H3Cl,62.5,
"('ecoinvent-3.4-biosphere', '127ff74d-018b-43b9-8a4e-fb5577d5ee5a')","Ethene, chloro-",chloroEthene,C2H3Cl,62.5,
"('ecoinvent-3.4-biosphere', 'a5b82cff-6334-45a8-aef7-1761f2b83722')",Titanium,Titanium,Ti,47.867,
"('ecoinvent-3.4-biosphere', 'a5b82cff-6334-45a8-aef7-1761f2b83722')",Titanium,Titanium,Ti,47.867,
"('ecoinvent-3.4-biosphere', 'a5b82cff-6334-45a8-aef7-1761f2b83722')",Titanium,Titanium,Ti,47.867,
"('ecoinvent-3.4-biosphere', 'e157e3dd-88b9-4256-ab2e-ff82e7b8d088')",Glyphosate,Glyphosate,C3H8NO5P,169.07,-0.0
"('ecoinvent-3.4-biosphere', 'e157e3dd-88b9-4256-ab2e-ff82e7b8d088')",Glyphosate,Glyphosate,C3H8NO5P,169.07,-0.0
"('ecoinvent-3.4-biosphere', 'e157e3dd-88b9-4256-ab2e-ff82e7b8d088')",Glyphosate,Glyphosate,C3H8NO5P,169.07,-0.0
"('ecoinvent-3.4-biosphere', 'b7ec5791-9d07-4ee1-ad72-4ebdaf7ffdcc')",Fluosilicic acid,Fluosilicic acid,F6H2Si,144.091,
"('ecoinvent-3.4-biosphere', 'b7ec5791-9d07-4ee1-ad72-4ebdaf7ffdcc')",Fluosilicic acid,Fluosilicic acid,F6H2Si,144.091,
"('ecoinvent-3.4-biosphere', 'b7ec5791-9d07-4ee1-ad72-4ebdaf7ffdcc')",Fluosilicic acid,Fluosilicic acid,F6H2Si,144.091,
"('ecoinvent-3.4-biosphere', '3d92a9a3-8942-4ed9-8522-fe027656e9e9')",Tebutam,Tebutam,C15H23NO,233.35,
"('ecoinvent-3.4-biosphere', '3d92a9a3-8942-4ed9-8522-fe027656e9e9')",Tebutam,Tebutam,C15H23NO,233.35,
"('ecoinvent-3.4-biosphere', '3d92a9a3-8942-4ed9-8522-fe027656e9e9')",Tebutam,Tebutam,C15H23NO,233.35,
"('ecoinvent-3.4-biosphere', '2cc93e0a-c655-4628-bea6-243d8240b5a4')",Calcium,Calcium,Ca,40.08,
"('ecoinvent-3.4-biosphere', '2cc93e0a-c655-4628-bea6-243d8240b5a4')",Calcium,Calcium,Ca,40.08,
"('ecoinvent-3.4-biosphere', '2cc93e0a-c655-4628-bea6-243d8240b5a4')",Calcium,Calcium,Ca,40.08,
"('ecoinvent-3.4-biosphere', '9c3bd678-1b2f-4b95-a245-d5c8a3fe326b')",Aluminium,Aluminium,Al,26.981538,-6.422536676269253e-14
"('ecoinvent-3.4-biosphere', '9c3bd678-1b2f-4b95-a245-d5c8a3fe326b')",Aluminium,Aluminium,Al,26.981538,-6.422536676269253e-14
"('ecoinvent-3.4-biosphere', '9c3bd678-1b2f-4b95-a245-d5c8a3fe326b')",Aluminium,Aluminium,Al,26.981538,-6.422536676269253e-14
"('ecoinvent-3.4-biosphere', 'e3d35475-3f5c-5099-9506-8cc81a188fb1')","2,4-di-tert-butylphenol","2,4-di-tert-butylphenol",C14H22O,206.32,
"('ecoinvent-3.4-biosphere', 'e3d35475-3f5c-5099-9506-8cc81a188fb1')","2,4-di-tert-butylphenol","2,4-di-tert-butylphenol",C14H22O,206.32,
"('ecoinvent-3.4-biosphere', 'd0779a5e-6969-4144-954e-ceb81fb83f15')","Cobalt, in ground",Cobalt,Co,58.93319,-1.944749514845395e-12
"('ecoinvent-3.4-biosphere', 'd0779a5e-6969-4144-954e-ceb81fb83f15')","Cobalt, in ground",Cobalt,Co,58.93319,-1.944749514845395e-12
"('ecoinvent-3.4-biosphere', 'd0779a5e-6969-4144-954e-ceb81fb83f15')","Cobalt, in ground",Cobalt,Co,58.93319,-1.944749514845395e-12
"('ecoinvent-3.4-biosphere', '99ee393d-4bd1-4cc8-b0a0-d956865fb7bf')","Calcite, in ground",Calcite,CCaO3,100.09,
"('ecoinvent-3.4-biosphere', '99ee393d-4bd1-4cc8-b0a0-d956865fb7bf')","Calcite, in ground",Calcite,CCaO3,100.09,
"('ecoinvent-3.4-biosphere', '99ee393d-4bd1-4cc8-b0a0-d956865fb7bf')","Calcite, in ground",Calcite,CCaO3,100.09,
"('ecoinvent-3.4-biosphere', '25131632-4b24-4625-8940-60d00385dad5')",Chlorate,Chlorate,ClO3-,83.45,
"('ecoinvent-3.4-biosphere', '25131632-4b24-4625-8940-60d00385dad5')",Chlorate,Chlorate,ClO3-,83.45,
"('ecoinvent-3.4-biosphere', '25131632-4b24-4625-8940-60d00385dad5')",Chlorate,Chlorate,ClO3-,83.45,
"('ecoinvent-3.4-biosphere', '2853753b-084a-4962-bc19-c32d3a52ac2d')",Scandium,Scandium,Sc,44.95591,
"('ecoinvent-3.4-biosphere', '2853753b-084a-4962-bc19-c32d3a52ac2d')",Scandium,Scandium,Sc,44.95591,
"('ecoinvent-3.4-biosphere', '2853753b-084a-4962-bc19-c32d3a52ac2d')",Scandium,Scandium,Sc,44.95591,
"('ecoinvent-3.4-biosphere', 'd02904aa-dc1a-43f2-86ce-b41aa9cab47c')",Benzo(a)pyrene,Benzo(a)pyrene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', 'd02904aa-dc1a-43f2-86ce-b41aa9cab47c')",Benzo(a)pyrene,Benzo(a)pyrene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', 'd02904aa-dc1a-43f2-86ce-b41aa9cab47c')",Benzo(a)pyrene,Benzo(a)pyrene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', 'f38210d0-4566-4497-b270-662028efc0c6')","Acetic acid, trifluoro-",trifluoroAcetic acid,C2HF3O2,114.02,
"('ecoinvent-3.4-biosphere', 'f38210d0-4566-4497-b270-662028efc0c6')","Acetic acid, trifluoro-",trifluoroAcetic acid,C2HF3O2,114.02,
"('ecoinvent-3.4-biosphere', 'f38210d0-4566-4497-b270-662028efc0c6')","Acetic acid, trifluoro-",trifluoroAcetic acid,C2HF3O2,114.02,
"('ecoinvent-3.4-biosphere', '9a366c85-61a0-48bd-8af0-a2a96b327bc1')","Methane, tetrachloro-, R-10",tetrachloroMethane,CCl4,153.8,
"('ecoinvent-3.4-biosphere', '9a366c85-61a0-48bd-8af0-a2a96b327bc1')","Methane, tetrachloro-, R-10",tetrachloroMethane,CCl4,153.8,
"('ecoinvent-3.4-biosphere', '9a366c85-61a0-48bd-8af0-a2a96b327bc1')","Methane, tetrachloro-, R-10",tetrachloroMethane,CCl4,153.8,
"('ecoinvent-3.4-biosphere', '71234253-b3a7-4dfe-b166-a484ad15bee7')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', '71234253-b3a7-4dfe-b166-a484ad15bee7')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', '71234253-b3a7-4dfe-b166-a484ad15bee7')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', '963be8ca-e43d-4f8d-a97b-d8982035ffbc')",Propanal,Propanal,C3H6O,58.08,
"('ecoinvent-3.4-biosphere', '963be8ca-e43d-4f8d-a97b-d8982035ffbc')",Propanal,Propanal,C3H6O,58.08,
"('ecoinvent-3.4-biosphere', '963be8ca-e43d-4f8d-a97b-d8982035ffbc')",Propanal,Propanal,C3H6O,58.08,
"('ecoinvent-3.4-biosphere', '16d8a28a-bf21-46ff-ae18-6da39e53fa17')",Sulfur,Sulfur,S,32.07,
"('ecoinvent-3.4-biosphere', '16d8a28a-bf21-46ff-ae18-6da39e53fa17')",Sulfur,Sulfur,S,32.07,
"('ecoinvent-3.4-biosphere', '16d8a28a-bf21-46ff-ae18-6da39e53fa17')",Sulfur,Sulfur,S,32.07,
"('ecoinvent-3.4-biosphere', '32451556-ee07-4e36-bd8a-09f8847f9c83')",Sulfur,Sulfur,S,32.07,
"('ecoinvent-3.4-biosphere', '32451556-ee07-4e36-bd8a-09f8847f9c83')",Sulfur,Sulfur,S,32.07,
"('ecoinvent-3.4-biosphere', '32451556-ee07-4e36-bd8a-09f8847f9c83')",Sulfur,Sulfur,S,32.07,
"('ecoinvent-3.4-biosphere', '7348af7c-e102-4a03-a0df-efce16469eed')",Arsenic,Arsenic,As,74.92159,
"('ecoinvent-3.4-biosphere', '7348af7c-e102-4a03-a0df-efce16469eed')",Arsenic,Arsenic,As,74.92159,
"('ecoinvent-3.4-biosphere', '7348af7c-e102-4a03-a0df-efce16469eed')",Arsenic,Arsenic,As,74.92159,
"('ecoinvent-3.4-biosphere', '5ff293fa-85f0-4d44-b63b-00f651316fad')",Diborane,Diborane,B2H6,27.67,
"('ecoinvent-3.4-biosphere', '5ff293fa-85f0-4d44-b63b-00f651316fad')",Diborane,Diborane,B2H6,27.67,
"('ecoinvent-3.4-biosphere', '5ff293fa-85f0-4d44-b63b-00f651316fad')",Diborane,Diborane,B2H6,27.67,
"('ecoinvent-3.4-biosphere', '77aa43c5-76c6-4465-b0b4-f00d4d14c377')",Hydrogen peroxide,Hydrogen peroxide,H2O2,34.015,
"('ecoinvent-3.4-biosphere', '77aa43c5-76c6-4465-b0b4-f00d4d14c377')",Hydrogen peroxide,Hydrogen peroxide,H2O2,34.015,
"('ecoinvent-3.4-biosphere', '77aa43c5-76c6-4465-b0b4-f00d4d14c377')",Hydrogen peroxide,Hydrogen peroxide,H2O2,34.015,
"('ecoinvent-3.4-biosphere', '68f5b661-cd07-445f-b14b-0fa266b3b168')",Thidiazuron,Thidiazuron,C9H8N4OS,220.25,
"('ecoinvent-3.4-biosphere', '68f5b661-cd07-445f-b14b-0fa266b3b168')",Thidiazuron,Thidiazuron,C9H8N4OS,220.25,
"('ecoinvent-3.4-biosphere', '68f5b661-cd07-445f-b14b-0fa266b3b168')",Thidiazuron,Thidiazuron,C9H8N4OS,220.25,
"('ecoinvent-3.4-biosphere', '40f89b03-64f8-466d-9480-bca47d8a435c')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', '40f89b03-64f8-466d-9480-bca47d8a435c')",Mercury,Mercury,Hg,200.59,
